gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
female,1958.0,100.0,0.0,11488.93,2.0,2139.63,1.0,11049.09,2.0,3576.64,1.0,3576.64,1.0,100.0,0.0,3667.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9905.4,1.0,2791.0,1.0,2791.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,2617.3,1.0,100.0,0.0,37647.88,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1994.0,19676.86,3.0,28147.95,7.0,100.0,0.0,4712.11,4.0,3100.0,2.0,3100.0,2.0,2260.0,1.0,13890.79,7.0,100.0,0.0,10898.86,6.0,2200.0,1.0,4147.96,5.0,7473.4,2.0,24397.27,9.0,3849.1,2.0,24112.27,8.0,100.0,0.0,4005.16,1.0,100.0,0.0,8349.64,3.0,0.0,0.0,0.0,0.0,431.47,2.0,641.47,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1984.0,21974.47,3.0,33823.48,5.0,100.0,0.0,21819.42,3.0,8139.52,2.0,15766.48,4.0,11863.72,2.0,25080.73,5.0,932.5,1.0,35956.85,10.0,4808.42,1.0,17146.78,4.0,100.0,0.0,12700.66,2.0,100.0,0.0,3150.04,2.0,11792.5,2.0,22694.73,5.0,100.0,0.0,23512.51,2.0,4537.0,3.0,21505.53,8.0,19348.41,2.0,44490.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1962.0,100.0,0.0,835.0,1.0,634.0,1.0,1534.0,2.0,100.0,0.0,3487.0,4.0,100.0,0.0,925.0,2.0,767.5,1.0,2491.0,4.0,100.0,0.0,490.0,1.0,634.0,1.0,1685.5,3.0,100.0,0.0,790.0,1.0,100.0,0.0,850.0,1.0,100.0,0.0,2647.0,4.0,280.0,1.0,2027.5,3.0,100.0,0.0,1708.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1982.0,4453.56,3.0,5193.27,5.0,100.0,0.0,4715.65,5.0,583.15,2.0,8329.2,9.0,325.0,1.0,19436.49,11.0,1419.31,1.0,2238.43,3.0,100.0,0.0,4175.49,2.0,100.0,0.0,5826.16,1.0,4207.66,3.0,7614.7,8.0,20371.26,6.0,33042.3,11.0,100.0,0.0,16874.53,6.0,4144.33,2.0,4518.16,4.0,2448.24,3.0,8869.22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1974.0,100.0,0.0,8570.77,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1.0,1150.0,1.0,100.0,0.0,2764.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,407.5,1.0,0.0,0.0,0.0,0.0,3393.54,1.0,4628.1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
female,1978.0218472853128,100.0,0.0,19966.93,4.0,5064.31,2.0,19955.65,5.0,12878.74,2.0,26981.14,4.0,17219.5,3.0,23213.44,4.0,7582.9,1.0,22603.48,4.0,100.0,0.0,7133.92,1.0,100.0,0.0,7350.7,1.0,8715.94,1.0,8715.94,1.0,100.0,0.0,7454.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7355.29,1.0,7355.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
male,1974.0,572.5,1.0,1892.5,3.0,100.0,0.0,1060.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2623.23,1.0,3140.73,2.0,0.0,0.0,0.0,0.0,685.0,1.0,685.0,1.0,100.0,0.0,962.5,1.0,100.0,0.0,2057.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1996.0,571.36,1.0,2114.2,5.0,3077.5,6.0,4267.72,9.0,310.0,1.0,1033.84,3.0,3364.42,4.0,7657.42,9.0,4048.59,4.0,34511.34,11.0,7876.93,2.0,7876.93,2.0,1654.0,4.0,6090.58,9.0,757.0,2.0,4911.25,9.0,100.0,0.0,3938.29,7.0,1450.18,3.0,8848.06,13.0,10102.54,4.0,22471.53,14.0,2423.5,3.0,5771.98,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1954.0,788.55,1.0,788.55,1.0,833.19,1.0,833.19,1.0,100.0,0.0,728.02,1.0,100.0,0.0,7261.47,2.0,1984.2,3.0,1984.2,3.0,3669.14,3.0,4269.42,4.0,6002.62,4.0,6002.62,4.0,1803.55,3.0,1803.55,3.0,2792.62,1.0,2792.62,1.0,100.0,0.0,828.1,1.0,248.5,1.0,3020.65,3.0,748.33,1.0,1100.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1989.0,13712.53,3.0,27447.64,8.0,100.0,0.0,3359.74,1.0,6599.08,1.0,17578.18,3.0,100.0,0.0,3502.81,2.0,18820.0,2.0,19262.5,3.0,4274.77,3.0,4274.77,3.0,6534.82,2.0,6534.82,2.0,0.0,0.0,0.0,0.0,950.5,1.0,950.5,1.0,0.0,0.0,0.0,0.0,1875.49,1.0,1875.49,1.0,475.0,1.0,475.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1977.0,100.0,0.0,3983.5,5.0,100.0,0.0,14816.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,47145.48,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
male,1982.0,0.0,0.0,0.0,0.0,2277.15,1.0,2277.15,1.0,0.0,0.0,0.0,0.0,873.88,1.0,873.88,1.0,100.0,0.0,582.97,1.0,6766.84,2.0,6766.84,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.7,1.0,273.7,1.0,430.0,2.0,430.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
female,1948.0,100.0,0.0,725.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4243.0,1.0,100.0,0.0,1196.5,2.0,1120.0,1.0,2021.16,3.0,431.5,1.0,873.34,2.0,2659.06,2.0,3124.06,3.0,697.9,2.0,697.9,2.0,295.0,1.0,295.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,903.31,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1982.0,100.0,0.0,3380.92,1.0,1752.16,1.0,1752.16,1.0,0.0,0.0,0.0,0.0,4438.51,2.0,5071.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
female,1983.0,100.0,0.0,1836.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1590.4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,280.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,2776.21,2.0,6501.7,1.0,6501.7,1.0,100.0,0.0,10835.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
male,1957.0,100.0,0.0,2119.78,1.0,100.0,0.0,1261.0,1.0,100.0,0.0,430.0,1.0,100.0,0.0,2357.5,1.0,100.0,0.0,5858.42,2.0,1459.0,1.0,1459.0,1.0,0.0,0.0,0.0,0.0,277.0,1.0,277.0,1.0,100.0,0.0,7598.86,2.0,0.0,0.0,0.0,0.0,100.0,0.0,2047.0,1.0,100.0,0.0,10919.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1963.0,325.0,1.0,45830.47,8.0,7297.57,4.0,40813.23,16.0,15213.01,4.0,86381.02,15.0,26472.13,5.0,57536.98,12.0,12933.97,2.0,69417.73,13.0,12622.87,4.0,48456.16,15.0,2930.44,1.0,77084.95,22.0,8859.01,5.0,100159.06,24.0,11764.36,3.0,59076.37,15.0,1390.0,2.0,71368.32,23.0,6322.66,3.0,73607.95,16.0,10594.89,3.0,62518.98,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1987.0,18223.9,5.0,25615.0,8.0,23751.19,4.0,23751.19,4.0,18216.7,3.0,25846.86,6.0,14700.4,3.0,26425.72,7.0,15188.92,3.0,21517.12,5.0,10667.8,3.0,21107.5,5.0,21596.92,5.0,29954.92,8.0,27463.87,5.0,27463.87,5.0,25942.06,4.0,27698.56,7.0,8705.32,1.0,16716.22,5.0,19931.5,4.0,21347.5,7.0,6855.52,2.0,17541.31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1967.0,5973.61,1.0,13203.16,6.0,4938.49,2.0,10249.74,3.0,3454.24,2.0,5955.49,4.0,100.0,0.0,6229.99,4.0,8198.77,2.0,17519.41,4.0,100.0,0.0,10049.17,3.0,100.0,0.0,12608.83,3.0,6652.96,2.0,20894.23,4.0,2869.87,1.0,32795.71,6.0,100.0,0.0,19547.98,3.0,1156.0,1.0,12853.56,5.0,100.0,0.0,6283.45,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1986.0,100.0,0.0,5854.0,2.0,100.0,0.0,5353.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3010.0,1.0,527.5,1.0,527.5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1187.35,1.0,100.0,0.0,1639.42,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3677.5,2.0,6641.5,5.0,4347.85,4.0,8498.35,9.0,3489.1,2.0,4569.1,3.0,100.0,0.0,1180.0,1.0,850.0,1.0,6746.86,7.0,2095.0,2.0,2095.0,2.0,1600.0,2.0,2845.0,4.0,100.0,0.0,2365.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1982.0,11276.95,6.0,11834.2,8.0,10845.82,5.0,13223.32,8.0,100.0,0.0,8068.74,4.0,2638.54,1.0,16670.77,11.0,5596.92,1.0,13857.06,7.0,9586.87,6.0,10095.37,7.0,5691.88,3.0,7027.24,7.0,2806.87,4.0,9300.97,8.0,6334.84,1.0,10402.75,5.0,11146.36,5.0,16446.61,12.0,11004.01,5.0,18044.53,10.0,7230.73,4.0,13579.48,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1953.0,11589.47,8.0,29689.54,22.0,13011.72,7.0,32638.5,20.0,11933.35,8.0,30297.43,18.0,6953.5,3.0,43928.08,14.0,14955.2,7.0,31744.82,16.0,19448.79,11.0,27403.17,17.0,11849.23,5.0,38980.83,20.0,12889.84,6.0,30461.36,14.0,6832.99,6.0,33010.2,20.0,7375.91,5.0,31421.47,14.0,7260.01,4.0,26553.9,17.0,14061.88,6.0,45757.27,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1985.0,9178.22,5.0,9410.61,6.0,11721.07,2.0,14409.88,7.0,17622.81,3.0,22713.32,11.0,3557.53,1.0,22091.11,7.0,13658.41,2.0,16833.69,6.0,12227.31,2.0,19510.86,11.0,7259.13,5.0,14955.42,16.0,11225.8,4.0,16623.0,14.0,10999.54,4.0,15753.61,12.0,16203.07,4.0,28370.77,15.0,13937.35,4.0,17607.73,15.0,8083.48,4.0,11084.98,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1978.0,1942.88,1.0,14253.39,7.0,4019.8,1.0,10572.46,6.0,1415.32,1.0,2380.06,2.0,0.0,0.0,0.0,0.0,2356.6,1.0,3970.6,3.0,100.0,0.0,6228.16,4.0,100.0,0.0,16739.92,4.0,100.0,0.0,2813.74,2.0,925.0,1.0,1456.0,2.0,0.0,0.0,0.0,0.0,2200.0,1.0,6381.15,2.0,8080.56,1.0,8890.56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1957.0,4336.93,3.0,15488.76,11.0,5124.4,4.0,14299.47,11.0,7381.67,4.0,16496.2,11.0,9139.21,6.0,19071.25,14.0,7774.09,4.0,17232.88,7.0,8327.83,5.0,15066.4,12.0,1312.45,2.0,14319.01,9.0,326.8,1.0,6958.91,5.0,2709.09,2.0,4323.99,5.0,1843.6,2.0,6570.59,7.0,3145.0,2.0,8276.66,9.0,3735.55,1.0,8494.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1160.5,3.0,445.0,1.0,445.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1496.5,2.0,100.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1598.5,1.0,100.0,0.0,1276.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1972.0,871.53,1.0,5477.76,7.0,961.19,1.0,2087.55,3.0,100.0,0.0,5262.21,7.0,1882.41,1.0,6803.66,7.0,5186.67,2.0,11017.57,6.0,100.0,0.0,2443.4,3.0,100.0,0.0,5383.63,6.0,1735.81,2.0,8290.33,6.0,282.25,1.0,3627.19,4.0,100.0,0.0,2999.68,3.0,100.0,0.0,3860.86,3.0,982.0,1.0,10019.64,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1965.0,9787.99,3.0,12570.19,6.0,248.2,1.0,1208.2,3.0,400.0,1.0,1330.0,3.0,100.0,0.0,1345.0,2.0,3937.93,2.0,4830.43,3.0,1054.15,1.0,1054.15,1.0,100.0,0.0,4632.85,5.0,100.0,0.0,485.5,1.0,794.44,1.0,794.44,1.0,2554.39,1.0,5115.49,3.0,0.0,0.0,0.0,0.0,625.0,1.0,4347.37,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1974.0,2745.54,3.0,9100.9,9.0,4506.16,3.0,14347.14,7.0,9811.83,3.0,12462.15,6.0,6014.68,4.0,21983.53,18.0,2570.59,4.0,10934.13,11.0,7023.21,7.0,12249.04,17.0,9979.59,6.0,14518.11,17.0,5191.69,5.0,12190.77,12.0,3053.08,3.0,23312.85,15.0,3038.5,2.0,12476.13,17.0,5515.48,3.0,14854.8,12.0,9028.35,4.0,17554.48,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1976.0,100.0,0.0,9150.34,2.0,1423.3,1.0,19388.71,5.0,6407.5,1.0,12202.0,4.0,100.0,0.0,3925.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,5220.1,2.0,100.0,0.0,3679.09,1.0,0.0,0.0,0.0,0.0,1678.0,1.0,1953.02,2.0,9882.6,1.0,13643.52,2.0,941.5,1.0,941.5,1.0,100.0,0.0,8950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1980.0,0.0,0.0,0.0,0.0,100.0,0.0,758.5,1.0,100.0,0.0,1466.59,2.0,100.0,0.0,880.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,4653.88,2.0,0.0,0.0,0.0,0.0,100.0,0.0,1540.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,935.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
male,1946.0,2964.7,9.0,14736.13,42.0,5546.05,8.0,15093.49,31.0,5701.0,11.0,21164.98,38.0,2197.0,5.0,15306.19,31.0,2482.0,6.0,11361.22,26.0,5301.01,12.0,14715.43,26.0,6340.9,12.0,20842.66,41.0,6951.91,12.0,16091.98,30.0,4209.58,13.0,14445.4,37.0,3644.8,8.0,17954.5,29.0,5443.39,13.0,14571.61,37.0,4547.59,9.0,23312.2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1978.0218472853128,1852.0,2.0,9158.5,10.0,100.0,0.0,2828.5,3.0,2249.08,3.0,3749.08,4.0,5472.87,4.0,15846.87,8.0,1115.5,2.0,4838.5,7.0,655.0,3.0,7051.0,9.0,460.0,1.0,1742.5,3.0,100.0,0.0,3751.0,3.0,2737.27,2.0,12116.77,9.0,100.0,0.0,15244.36,14.0,3667.0,3.0,10003.0,9.0,2069.5,2.0,16778.92,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1980.0,12239.7,6.0,34766.27,18.0,4955.5,4.0,16937.36,14.0,4309.57,3.0,18304.0,10.0,7897.3,1.0,20606.56,4.0,20512.14,2.0,30211.5,5.0,6401.16,4.0,14698.49,10.0,1887.82,3.0,39975.64,12.0,802.0,1.0,27627.27,10.0,2109.27,1.0,10863.3,8.0,11882.8,3.0,31338.57,14.0,100.0,0.0,33635.43,11.0,2676.82,3.0,47871.33,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1978.0218472853128,13771.0,3.0,79976.77,15.0,3190.0,1.0,43907.34,9.0,4060.93,3.0,29550.84,6.0,4077.51,2.0,13440.67,9.0,3047.4,1.0,18373.69,8.0,6157.0,1.0,59284.84,16.0,10025.62,3.0,40454.58,14.0,7324.12,4.0,24958.25,12.0,49723.38,5.0,79051.21,12.0,100.0,0.0,23225.44,7.0,4513.84,1.0,54981.75,15.0,14771.37,1.0,73389.75,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1988.0,10506.34,5.0,44275.87,11.0,1879.0,2.0,18316.98,9.0,15407.92,2.0,45457.75,14.0,2218.0,1.0,38181.69,10.0,6665.88,2.0,27723.45,6.0,5570.65,3.0,21327.72,11.0,1103.8,2.0,24485.13,6.0,31194.27,6.0,45303.93,15.0,4199.83,2.0,20297.11,8.0,31822.89,6.0,55703.14,15.0,1735.0,2.0,40208.01,11.0,22804.39,3.0,48531.02,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1982.0,2514.79,1.0,7346.05,3.0,14631.99,3.0,16131.84,5.0,8712.33,2.0,10764.03,3.0,100.0,0.0,7169.02,2.0,10457.26,2.0,12549.76,4.0,2172.25,1.0,10855.27,2.0,5052.04,1.0,6167.32,2.0,10727.56,2.0,13661.41,6.0,8284.42,3.0,8524.42,4.0,4781.5,2.0,6391.72,4.0,100.0,0.0,5214.16,3.0,733.06,1.0,733.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1976.0,4001.5,1.0,9927.27,3.0,12006.7,3.0,12006.7,3.0,22550.95,2.0,22550.95,2.0,4700.14,1.0,28946.5,3.0,33169.75,4.0,35079.25,6.0,7577.5,1.0,7577.5,1.0,0.0,0.0,0.0,0.0,2411.5,1.0,2411.5,1.0,3587.5,1.0,3587.5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,11239.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1987.0,100.0,0.0,9169.33,1.0,100.0,0.0,9811.93,3.0,32141.88,4.0,37233.67,6.0,5393.59,2.0,18611.59,4.0,4069.0,1.0,6517.48,3.0,100.0,0.0,15869.32,5.0,3374.5,2.0,4207.0,3.0,100.0,0.0,2363.8,1.0,100.0,0.0,8754.54,1.0,16178.53,3.0,16178.53,3.0,26034.94,3.0,27819.94,4.0,1742.5,2.0,27755.91,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1981.0,100.0,0.0,3776.17,1.0,100.0,0.0,952.66,1.0,802.3,1.0,802.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
female,1963.0,2756.5,1.0,22374.97,4.0,100.0,0.0,4498.33,3.0,100.0,0.0,7645.93,4.0,2350.0,1.0,19126.45,5.0,100.0,0.0,13617.67,5.0,692.5,1.0,692.5,1.0,5753.92,1.0,13525.42,2.0,13562.01,4.0,27820.89,7.0,7431.72,2.0,9128.22,3.0,9395.29,3.0,15869.64,5.0,8903.5,3.0,15620.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1960.0,1861.57,1.0,20778.1,5.0,3903.25,1.0,14456.35,5.0,4674.58,2.0,14628.25,5.0,100.0,0.0,24073.87,6.0,100.0,0.0,41066.47,9.0,1470.04,1.0,12359.34,4.0,4488.85,2.0,13002.85,7.0,13461.19,4.0,37909.12,11.0,4157.5,1.0,24899.31,6.0,11953.78,3.0,67892.28,11.0,100.0,0.0,16233.55,4.0,27661.51,5.0,89710.51,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1989.0,2977.57,4.0,6554.74,7.0,11530.48,4.0,17790.15,8.0,5580.58,3.0,13044.95,8.0,5482.38,4.0,11236.21,7.0,1702.0,2.0,8236.93,7.0,18105.1,8.0,18105.1,8.0,4327.27,2.0,23758.14,9.0,4348.17,5.0,17897.07,12.0,5421.22,6.0,8608.16,9.0,10533.43,7.0,19971.49,12.0,2944.69,3.0,14922.7,9.0,8514.21,4.0,15724.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1988.0,0.0,0.0,0.0,0.0,100.0,0.0,1568.5,1.0,0.0,0.0,0.0,0.0,1910.5,1.0,1910.5,1.0,2756.55,1.0,2756.55,1.0,3288.82,1.0,3761.32,2.0,100.0,0.0,3677.14,2.0,100.0,0.0,3764.92,1.0,3253.9,1.0,9945.1,4.0,100.0,0.0,8666.65,3.0,100.0,0.0,2224.93,1.0,100.0,0.0,8317.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3730.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,3826.87,1.0,2170.0,1.0,2837.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.5,1.0,647.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
female,1967.0,520.0,1.0,8643.99,4.0,100.0,0.0,8196.45,3.0,100.0,0.0,482.5,1.0,100.0,0.0,10192.15,3.0,100.0,0.0,13304.89,5.0,6631.09,1.0,16878.07,3.0,1885.15,1.0,7934.77,3.0,2868.4,1.0,13039.81,5.0,100.0,0.0,19409.61,10.0,11372.02,3.0,23745.28,6.0,100.0,0.0,14636.05,5.0,1405.0,1.0,8192.86,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1940.0,2589.46,1.0,5140.96,5.0,100.0,0.0,1478.92,3.0,1889.08,3.0,2868.31,4.0,11435.8,5.0,15198.37,8.0,1450.0,1.0,3466.06,3.0,3001.96,2.0,8457.34,7.0,3978.4,3.0,8764.0,10.0,3065.5,4.0,15200.86,15.0,2307.4,3.0,10351.87,14.0,5454.43,2.0,17494.6,12.0,2035.24,3.0,20048.91,15.0,5898.82,5.0,18728.68,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1956.0,100.0,0.0,235.0,1.0,0.0,0.0,0.0,0.0,196.0,1.0,265.75,2.0,736.81,1.0,826.51,2.0,0.0,0.0,0.0,0.0,437.08,1.0,437.08,1.0,0.0,0.0,0.0,0.0,277.0,1.0,277.0,1.0,100.0,0.0,388.42,1.0,0.0,0.0,0.0,0.0,212.5,1.0,543.25,2.0,100.0,0.0,856.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1989.0,100.0,0.0,985.0,2.0,100.0,0.0,1967.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2725.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2575.0,1.0,100.0,0.0,715.0,1.0,100.0,0.0,5221.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
male,1960.0,3113.02,3.0,37039.62,25.0,1934.8,2.0,29096.56,29.0,4732.02,4.0,20228.89,19.0,4175.29,3.0,22347.19,18.0,7385.4,5.0,30852.86,31.0,6224.79,6.0,27591.48,36.0,4206.31,6.0,22527.22,31.0,2704.32,5.0,22792.92,31.0,5306.98,6.0,20473.99,32.0,6108.25,7.0,22089.43,38.0,3332.27,7.0,16574.86,36.0,4534.86,4.0,24107.14,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1988.0,100.0,0.0,1808.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6553.42,4.0,100.0,0.0,5576.77,4.0,100.0,0.0,6580.0,3.0,100.0,0.0,1990.0,4.0,317.5,1.0,7613.79,9.0,100.0,0.0,5054.5,6.0,100.0,0.0,4081.0,4.0,2074.0,3.0,17692.9,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
